Processing files...
estimator: ExtraTreesClassifier; dim_reduction: nmf; min_score: 0.8; mean_score: 0.881; max_score: 0.936; std_score: 0.045; Parameters: {'classifier__class_weight': 'balanced', 'dim_red__n_components': 33, 'classifier__n_estimators': 32}
estimator: ExtraTreesClassifier; dim_reduction: nmf; min_score: 0.789; mean_score: 0.831; max_score: 0.915; std_score: 0.045; Parameters: {'classifier__class_weight': 'balanced', 'dim_red__n_components': 43, 'classifier__n_estimators': 32}
estimator: ExtraTreesClassifier; dim_reduction: nmf; min_score: 0.848; mean_score: 0.897; max_score: 0.942; std_score: 0.032; Parameters: {'classifier__class_weight': 'balanced', 'dim_red__n_components': 20, 'classifier__n_estimators': 64}
estimator: ExtraTreesClassifier; dim_reduction: nmf; min_score: 0.831; mean_score: 0.894; max_score: 0.942; std_score: 0.037; Parameters: {'classifier__class_weight': 'balanced', 'dim_red__n_components': 33, 'classifier__n_estimators': 64}
estimator: ExtraTreesClassifier; dim_reduction: nmf; min_score: 0.794; mean_score: 0.847; max_score: 0.892; std_score: 0.032; Parameters: {'classifier__class_weight': 'balanced', 'dim_red__n_components': 43, 'classifier__n_estimators': 64}
estimator: RandomForestClassifier; dim_reduction: nmf; min_score: 0.851; mean_score: 0.889; max_score: 0.929; std_score: 0.027; Parameters: {'classifier__class_weight': {}, 'dim_red__n_components': 20, 'classifier__n_estimators': 32}
estimator: RandomForestClassifier; dim_reduction: nmf; min_score: 0.825; mean_score: 0.885; max_score: 0.925; std_score: 0.033; Parameters: {'classifier__class_weight': {}, 'dim_red__n_components': 33, 'classifier__n_estimators': 32}
estimator: RandomForestClassifier; dim_reduction: nmf; min_score: 0.762; mean_score: 0.828; max_score: 0.874; std_score: 0.047; Parameters: {'classifier__class_weight': {}, 'dim_red__n_components': 43, 'classifier__n_estimators': 32}
estimator: RandomForestClassifier; dim_reduction: nmf; min_score: 0.84; mean_score: 0.888; max_score: 0.93; std_score: 0.033; Parameters: {'classifier__class_weight': {}, 'dim_red__n_components': 20, 'classifier__n_estimators': 64}
estimator: RandomForestClassifier; dim_reduction: nmf; min_score: 0.826; mean_score: 0.886; max_score: 0.929; std_score: 0.033; Parameters: {'classifier__class_weight': {}, 'dim_red__n_components': 33, 'classifier__n_estimators': 64}
estimator: RandomForestClassifier; dim_reduction: nmf; min_score: 0.807; mean_score: 0.846; max_score: 0.898; std_score: 0.031; Parameters: {'classifier__class_weight': {}, 'dim_red__n_components': 43, 'classifier__n_estimators': 64}
estimator: RandomForestClassifier; dim_reduction: nmf; min_score: 0.836; mean_score: 0.884; max_score: 0.928; std_score: 0.032; Parameters: {'classifier__class_weight': 'balanced', 'dim_red__n_components': 20, 'classifier__n_estimators': 32}
estimator: RandomForestClassifier; dim_reduction: nmf; min_score: 0.805; mean_score: 0.881; max_score: 0.937; std_score: 0.043; Parameters: {'classifier__class_weight': 'balanced', 'dim_red__n_components': 33, 'classifier__n_estimators': 32}
estimator: RandomForestClassifier; dim_reduction: nmf; min_score: 0.787; mean_score: 0.826; max_score: 0.86; std_score: 0.024; Parameters: {'classifier__class_weight': 'balanced', 'dim_red__n_components': 43, 'classifier__n_estimators': 32}
estimator: RandomForestClassifier; dim_reduction: nmf; min_score: 0.825; mean_score: 0.888; max_score: 0.935; std_score: 0.038; Parameters: {'classifier__class_weight': 'balanced', 'dim_red__n_components': 20, 'classifier__n_estimators': 64}
estimator: RandomForestClassifier; dim_reduction: nmf; min_score: 0.838; mean_score: 0.888; max_score: 0.933; std_score: 0.031; Parameters: {'classifier__class_weight': 'balanced', 'dim_red__n_components': 33, 'classifier__n_estimators': 64}
estimator: RandomForestClassifier; dim_reduction: nmf; min_score: 0.8; mean_score: 0.834; max_score: 0.862; std_score: 0.021; Parameters: {'classifier__class_weight': 'balanced', 'dim_red__n_components': 43, 'classifier__n_estimators': 64}
estimator: SVC; dim_reduction: pca; min_score: 0.813; mean_score: 0.872; max_score: 0.93; std_score: 0.041; Parameters: {'dim_red__n_components': 20, 'classifier__gamma': 1, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'linear', 'classifier__C': 1000}
estimator: SVC; dim_reduction: pca; min_score: 0.833; mean_score: 0.891; max_score: 0.939; std_score: 0.039; Parameters: {'dim_red__n_components': 33, 'classifier__gamma': 1, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'linear', 'classifier__C': 1000}
estimator: SVC; dim_reduction: pca; min_score: 0.834; mean_score: 0.893; max_score: 0.936; std_score: 0.038; Parameters: {'dim_red__n_components': 43, 'classifier__gamma': 1, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'linear', 'classifier__C': 1000}
estimator: SVC; dim_reduction: pca; min_score: 0.903; mean_score: 0.929; max_score: 0.959; std_score: 0.021; Parameters: {'dim_red__n_components': 20, 'classifier__gamma': 1, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'rbf', 'classifier__C': 1000}
estimator: SVC; dim_reduction: pca; min_score: 0.899; mean_score: 0.931; max_score: 0.962; std_score: 0.024; Parameters: {'dim_red__n_components': 33, 'classifier__gamma': 1, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'rbf', 'classifier__C': 1000}
estimator: SVC; dim_reduction: pca; min_score: 0.899; mean_score: 0.931; max_score: 0.96; std_score: 0.023; Parameters: {'dim_red__n_components': 43, 'classifier__gamma': 1, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'rbf', 'classifier__C': 1000}
estimator: SVC; dim_reduction: pca; min_score: 0.813; mean_score: 0.872; max_score: 0.93; std_score: 0.041; Parameters: {'dim_red__n_components': 20, 'classifier__gamma': 0.01, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'linear', 'classifier__C': 1000}
estimator: SVC; dim_reduction: pca; min_score: 0.833; mean_score: 0.891; max_score: 0.939; std_score: 0.039; Parameters: {'dim_red__n_components': 33, 'classifier__gamma': 0.01, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'linear', 'classifier__C': 1000}
estimator: SVC; dim_reduction: pca; min_score: 0.834; mean_score: 0.893; max_score: 0.936; std_score: 0.038; Parameters: {'dim_red__n_components': 43, 'classifier__gamma': 0.01, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'linear', 'classifier__C': 1000}
estimator: SVC; dim_reduction: pca; min_score: 0.83; mean_score: 0.879; max_score: 0.933; std_score: 0.037; Parameters: {'dim_red__n_components': 20, 'classifier__gamma': 0.01, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'rbf', 'classifier__C': 1000}
estimator: SVC; dim_reduction: pca; min_score: 0.833; mean_score: 0.892; max_score: 0.946; std_score: 0.04; Parameters: {'dim_red__n_components': 33, 'classifier__gamma': 0.01, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'rbf', 'classifier__C': 1000}
estimator: SVC; dim_reduction: pca; min_score: 0.84; mean_score: 0.895; max_score: 0.947; std_score: 0.039; Parameters: {'dim_red__n_components': 43, 'classifier__gamma': 0.01, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'rbf', 'classifier__C': 1000}
estimator: SVC; dim_reduction: pca; min_score: 0.794; mean_score: 0.867; max_score: 0.927; std_score: 0.047; Parameters: {'dim_red__n_components': 20, 'classifier__gamma': 1, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'linear', 'classifier__C': 10}
estimator: SVC; dim_reduction: pca; min_score: 0.806; mean_score: 0.88; max_score: 0.941; std_score: 0.046; Parameters: {'dim_red__n_components': 33, 'classifier__gamma': 1, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'linear', 'classifier__C': 10}
estimator: SVC; dim_reduction: pca; min_score: 0.805; mean_score: 0.881; max_score: 0.942; std_score: 0.047; Parameters: {'dim_red__n_components': 43, 'classifier__gamma': 1, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'linear', 'classifier__C': 10}
estimator: SVC; dim_reduction: pca; min_score: 0.89; mean_score: 0.916; max_score: 0.95; std_score: 0.024; Parameters: {'dim_red__n_components': 20, 'classifier__gamma': 1, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'rbf', 'classifier__C': 10}
estimator: SVC; dim_reduction: pca; min_score: 0.89; mean_score: 0.922; max_score: 0.956; std_score: 0.025; Parameters: {'dim_red__n_components': 33, 'classifier__gamma': 1, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'rbf', 'classifier__C': 10}
